X,Y,NUMER,GMINA,WOJEWODZTWO
20.9599200530308,51.2416567724963,1430022,Jastrząb,mazowieckie
21.0141383510171,51.1893198161443,1430032,Mirów,mazowieckie
20.953945248354,51.3199386771561,1430042,Orońsko,mazowieckie
20.8491487563797,51.2305996182264,1430053,Szydłowiec,mazowieckie
20.5868905959772,52.2023715925079,1432013,Błonie,mazowieckie
20.786082671653,52.3129529217474,1432022,Izabelin,mazowieckie
20.4200679430033,52.2736263633197,1432032,Kampinos,mazowieckie
20.6053019562679,52.2755491401906,1432042,Leszno,mazowieckie
20.8699113406684,52.3497908508494,1432053,Łomianki,mazowieckie
20.7634649351095,52.2173424882614,1432063,Ożarów Mazowiecki,mazowieckie
20.7930968366954,52.2634395286855,1432072,Stare Babice,mazowieckie
22.03194529261,52.4050818323867,1433011,Węgrów,mazowieckie
21.9606023303057,52.2638808561345,1433022,Grębków,mazowieckie
21.8135686197011,52.4223293753279,1433032,Korytnica,mazowieckie
22.0066205874661,52.3882476871858,1433042,Liw,mazowieckie
21.717574811977,52.5542981063033,1433053,Łochów,mazowieckie
22.0568158177522,52.4931323354724,1433062,Miedzna,mazowieckie
21.8588914607066,52.6385015978949,1433072,Sadowne,mazowieckie
21.9047846210517,52.5446058489954,1433082,Stoczek,mazowieckie
21.8507430675179,52.3183862470846,1433092,Wierzbno,mazowieckie
21.1933656343352,52.3378648507129,1434011,Kobyłka,mazowieckie
21.1210598574562,52.3357872273481,1434021,Marki,mazowieckie
21.1158703385021,52.2929906827812,1434031,Ząbki,mazowieckie
21.2642508177006,52.2869192126912,1434041,Zielonka,mazowieckie
21.2642900249104,52.4893576676571,1434052,Dąbrówka,mazowieckie
21.6086219987179,52.4839791731124,1434062,Jadów,mazowieckie
21.3268839417219,52.4116687252073,1434072,Klembów,mazowieckie
21.4108815196534,52.3334999390481,1434082,Poświętne,mazowieckie
21.1615822092617,52.4312851732342,1434093,Radzymin,mazowieckie
21.6169047932242,52.4021195768222,1434102,Strachówka,mazowieckie
21.4653013478205,52.4208962659149,1434113,Tłuszcz,mazowieckie
21.2667452990683,52.3479229201632,1434123,Wołomin,mazowieckie
21.6011472478998,52.6613567954661,1435012,Brańszczyk,mazowieckie
21.5762741487636,52.7639389535794,1435022,Długosiodło,mazowieckie
21.3925159875682,52.7048111533221,1435032,Rząśnik,mazowieckie
21.2658124272748,52.5708341246488,1435042,Somianka,mazowieckie
21.4581524235021,52.5842497821405,1435053,Wyszków,mazowieckie
21.4386239170367,52.5062432744922,1435062,Zabrodzie,mazowieckie
21.427067460506,51.2684489072988,1436012,Kazanów,mazowieckie
21.6735525062129,51.4334052902522,1436022,Policzna,mazowieckie
21.7574499694841,51.3312946378719,1436032,Przyłęk,mazowieckie
21.4584792031965,51.3306922153985,1436042,Tczów,mazowieckie
21.5864753996828,51.3534913861771,1436053,Zwoleń,mazowieckie
19.9367264207487,52.9596500119085,1437013,Bieżuń,mazowieckie
20.0417582706001,53.10689897513,1437022,Kuczbork-Osada,mazowieckie
19.809309968992,53.1198937060792,1437032,Lubowidz,mazowieckie
19.7707723551707,53.0003229809182,1437042,Lutocin,mazowieckie
20.0350036313078,52.8784805672071,1437052,Siemiątkowo,mazowieckie
19.9117846419317,53.0463955227374,1437063,Żuromin,mazowieckie
20.4442487375895,52.0570509660543,1438011,Żyrardów,mazowieckie
20.5508622764442,51.9321431140092,1438023,Mszczonów,mazowieckie
20.3346870065383,51.9819539937505,1438032,Puszcza Mariańska,mazowieckie
20.538553441912,52.0168655307686,1438042,Radziejowice,mazowieckie
20.3465688425839,52.0809047179196,1438052,Wiskitki,mazowieckie
21.587005481434,53.0798908198791,1461011,Ostrołęka,mazowieckie
19.7015860425163,52.5375479921639,1462011,Płock,mazowieckie
21.1565762748348,51.4062237655886,1463011,Radom,mazowieckie
22.2712325383581,52.1650633422792,1464011,Siedlce,mazowieckie
21.0477386553906,52.2293340580859,1465011,Warszawa,mazowieckie
17.4637546665148,50.8582546092157,1601011,Brzeg,opolskie
17.4529013505649,50.8483948242977,1601022,Skarbimierz,opolskie
17.3536749935528,50.6900078099587,1601033,Grodków,opolskie
17.6291951078794,50.7599520242334,1601043,Lewin Brzeski,opolskie
17.5551379476508,50.9223174147239,1601052,Lubsza,opolskie
17.4588666307042,50.7813170967355,1601062,Olszanka,opolskie
17.9774854199601,50.1476599343138,1602013,Baborów,opolskie
17.8243127947661,50.0620271210635,1602022,Branice,opolskie
17.7874882246601,50.198360083046,1602033,Głubczyce,opolskie
17.9445137406619,50.0587431778785,1602043,Kietrz,opolskie
18.2411832920212,50.351389996576,1603011,Kędzierzyn-Koźle,opolskie
18.316588864488,50.285044478569,1603022,Bierawa,opolskie
18.2022691194694,50.2471562108256,1603032,Cisek,opolskie
18.0051567669552,50.2536081876641,1603042,Pawłowiczki,opolskie
18.121071873653,50.2157077951299,1603052,Polska Cerekiew,opolskie
18.094738858251,50.3295569086486,1603062,Reńska Wieś,opolskie
18.2102386212043,51.1064021482132,1604013,Byczyna,opolskie
18.2146531799104,50.9791630591429,1604023,Kluczbork,opolskie
18.2361670026847,50.8744386768487,1604032,Lasowice Wielkie,opolskie
18.0403808761272,51.0418637142617,1604043,Wołczyn,opolskie
18.0350480303692,50.5074562435123,1605013,Gogolin,opolskie
17.9415586983248,50.4647489133827,1605023,Krapkowice,opolskie
17.8376055446857,50.4612687071178,1605032,Strzeleczki,opolskie
17.9943143788254,50.3896518327708,1605042,Walce,opolskie
18.1117747629562,50.4332217756062,1605053,Zdzieszowice,opolskie
17.871875982164,51.0475115764659,1606012,Domaszowice,opolskie
17.7018600995598,51.0706333818394,1606023,Namysłów,opolskie
17.8737326872796,50.9218576207857,1606032,Pokój,opolskie
17.7645583028022,50.9663311289425,1606042,Świerczów,opolskie
17.6378495204042,51.127304588496,1606052,Wilków,opolskie
17.3724567630411,50.3397022120618,1607013,Głuchołazy,opolskie
17.1558075755892,50.564350454373,1607022,Kamiennik,opolskie
17.5999727969409,50.4800439529098,1607033,Korfantów,opolskie
17.5284218956324,50.5392803133621,1607042,Łambinowice,opolskie
17.3535925945319,50.4576018639249,1607053,Nysa,opolskie
17.1731344288956,50.4522230687042,1607063,Otmuchów,opolskie
17.0268255098445,50.4434314981305,1607073,Paczków,opolskie
17.3160829151408,50.5471610059795,1607082,Pakosławice,opolskie
17.3853690527785,50.5979769218005,1607092,Skoroszyce,opolskie
18.4515380099507,50.727824348121,1608013,Dobrodzień,opolskie
18.3886616037856,51.0377265000194,1608023,Gorzów Śląski,opolskie
18.465047008094,50.8691570053358,1608033,Olesno,opolskie
18.4938516736568,51.0706620313377,1608043,Praszka,opolskie
18.5328755703368,50.9449292522891,1608052,Radłów,opolskie
18.6063299781169,51.0263382904859,1608062,Rudniki,opolskie
18.3183099509155,50.7741191533838,1608072,Zębowice,opolskie
18.0888827111369,50.6529468896262,1609012,Chrząstowice,opolskie
17.7722206899675,50.7026014658838,1609022,Dąbrowa,opolskie
17.8656302751832,50.7742769590628,1609032,Dobrzeń Wielki,opolskie
17.8142100691743,50.6308352773057,1609042,Komprachcice,opolskie
18.0023489858446,50.7904778133846,1609052,Łubniany,opolskie
17.9974693473062,50.8844482527158,1609062,Murów,opolskie
17.5798348605197,50.651123995068,1609073,Niemodlin,opolskie
18.2211900204163,50.6919163708858,1609083,Ozimek,opolskie
17.7347375674432,50.8475342750758,1609092,Popielów,opolskie
17.8759458618644,50.5749034219984,1609103,Prószków,opolskie
18.0518160878334,50.5851379732496,1609112,Tarnów Opolski,opolskie
17.6998054733377,50.5918766663357,1609122,Tułowice,opolskie
18.1111053106784,50.753440761942,1609132,Turawa,opolskie
17.6994590706511,50.4290646320036,1610013,Biała,opolskie
17.8657403764965,50.3415791059875,1610023,Głogówek,opolskie
17.6487597699596,50.3217338006949,1610032,Lubrza,opolskie
17.5234262628343,50.3380596831672,1610043,Prudnik,opolskie
18.1654376191905,50.5647878490884,1611012,Izbicko,opolskie
18.3935327600819,50.5721933763328,1611022,Jemielnica,opolskie
18.3730869872635,50.6584959141274,1611033,Kolonowskie,opolskie
18.2108619585842,50.4320484576225,1611043,Leśnica,opolskie
18.2837129740446,50.5338255006708,1611053,Strzelce Opolskie,opolskie
18.3299142670725,50.4296891620751,1611063,Ujazd,opolskie
18.5246041479614,50.5865341489087,1611073,Zawadzkie,opolskie
17.940948692795,50.6612354041751,1661011,Opole,opolskie
22.6081513737426,49.3069586994712,1801032,Czarna,podkarpackie
22.6721088235215,49.1517942306573,1801052,Lutowiska,podkarpackie
22.5820204358268,49.4872371328714,1801083,Ustrzyki Dolne,podkarpackie
22.0334517630558,49.6892303230766,1802013,Brzozów,podkarpackie
22.0000167981811,49.7900345971698,1802022,Domaradz,podkarpackie
22.1943091752763,49.6848265103163,1802032,Dydnia,podkarpackie
21.930132737855,49.6627981456686,1802042,Haczów,podkarpackie
21.9463326066117,49.7466006888951,1802052,Jasienica Rosielna,podkarpackie
22.1543093260652,49.765555583178,1802062,Nozdrzec,podkarpackie
21.4206167116771,50.0434135461299,1803011,Dębica,podkarpackie
21.4308118749968,49.8971578526223,1803023,Brzostek,podkarpackie
21.2537770322692,50.0781246128201,1803032,Czarna,podkarpackie
21.4644153637382,50.0549428304279,1803042,Dębica,podkarpackie
21.2968253231162,49.8772986694672,1803052,Jodłowa,podkarpackie
21.2722765025287,49.9734799167208,1803063,Pilzno,podkarpackie
21.3876682408205,50.1153422713651,1803072,Żyraków,podkarpackie
22.6732823178969,50.035863707725,1804011,Jarosław,podkarpackie
22.8274355914979,49.9542644143459,1804021,Radymno,podkarpackie
22.7019211188814,49.9398352995153,1804032,Chłopice,podkarpackie
22.7035123654785,50.0428264626636,1804042,Jarosław,podkarpackie
22.9160560380886,50.0250815597033,1804052,Laszki,podkarpackie
22.6176689486379,50.0037569599645,1804062,Pawłosiów,podkarpackie
22.4907437851875,49.8981979587193,1804073,Pruchnik,podkarpackie
22.9350099359294,49.952234838295,1804082,Radymno,podkarpackie
22.6262457302729,49.8863345695198,1804092,Rokietnica,podkarpackie
22.5747095186194,49.9214974592742,1804102,Roźwienica,podkarpackie
22.8010938914038,50.1178627979352,1804112,Wiązownica,podkarpackie
21.4707636622376,49.7481980619654,1805011,Jasło,podkarpackie
21.3765949490089,49.8221128454052,1805022,Brzyska,podkarpackie
21.4116058778823,49.6496398551439,1805032,Dębowiec,podkarpackie
21.4827626791308,49.7389666881159,1805042,Jasło,podkarpackie
21.4850444728103,49.8068354738799,1805053,Kołaczyce,podkarpackie
21.4867623773988,49.4923985826942,1805062,Krempna,podkarpackie
21.5323749128128,49.5923357580485,1805072,Nowy Żmigród,podkarpackie
21.4533302140953,49.6151546711087,1805082,Osiek Jasielski,podkarpackie
21.3292445864453,49.7603947001315,1805092,Skołyszyn,podkarpackie
21.5612029992683,49.7036801345568,1805112,Tarnowiec,podkarpackie
21.6989125987424,50.3181538605078,1806012,Cmolas,podkarpackie
21.8017802318233,50.2167689246413,1806023,Kolbuszowa,podkarpackie
21.7743532850897,50.3922510292638,1806032,Majdan Królewski,podkarpackie
21.6348736970626,50.2420740565911,1806042,Niwiska,podkarpackie
21.9921699959962,50.2762042950023,1806052,Raniżów,podkarpackie
21.8958081291195,50.3253085823822,1806062,Dzikowiec,podkarpackie
21.6542765239871,49.6417350713782,1807012,Chorkówka,podkarpackie
21.6800940522102,49.5086979647193,1807023,Dukla,podkarpackie
21.7779612914327,49.5672024311969,1807033,Iwonicz-Zdrój,podkarpackie
21.6465677061385,49.7141839086019,1807043,Jedlicze,podkarpackie
21.829868560411,49.7431691791,1807052,Korczyna,podkarpackie
21.8282545088333,49.6762928736117,1807062,Krościenko Wyżne,podkarpackie
21.7788822597924,49.6334688198848,1807072,Miejsce Piastowe,podkarpackie
21.8707625793004,49.545696108126,1807083,Rymanów,podkarpackie
21.7001859698037,49.7762236194439,1807092,Wojaszówka,podkarpackie
21.8091673077753,49.4263288859449,1807102,Jaśliska,podkarpackie
22.419145333073,50.2656200245474,1808011,Leżajsk,podkarpackie
22.4446730547454,50.1644857263469,1808022,Grodzisko Dolne,podkarpackie
22.5357351082723,50.3154580095829,1808032,Kuryłówka,podkarpackie
22.4134085169808,50.2388911186558,1808042,Leżajsk,podkarpackie
22.2971614218929,50.3215262699903,1808053,Nowa Sarzyna,podkarpackie
23.120002421624,50.1567125221221,1809011,Lubaczów,podkarpackie
23.142190877848,50.2594332472388,1809023,Cieszanów,podkarpackie
23.3910238179666,50.2327819238638,1809032,Horyniec-Zdrój,podkarpackie
23.2049016136868,50.1388225729364,1809042,Lubaczów,podkarpackie
23.286925055703,50.3357573037453,1809053,Narol,podkarpackie
22.9871239095135,50.1482547091294,1809063,Oleszyce,podkarpackie
22.9174571788126,50.24386865651,1809072,Stary Dzików,podkarpackie
23.1178173779482,50.0416587462244,1809082,Wielkie Oczy,podkarpackie
22.2248638168307,50.0735932693927,1810011,Łańcut,podkarpackie
22.3478903622791,50.1112201046514,1810022,Białobrzegi,podkarpackie
22.1706256266768,50.1215650930957,1810032,Czarna,podkarpackie
22.249887296233,50.0395908271985,1810042,Łańcut,podkarpackie
22.2866565695863,49.9880133974944,1810052,Markowa,podkarpackie
22.2290339900605,50.182565326078,1810062,Rakszawa,podkarpackie
22.3101706477982,50.1600086185631,1810072,Żołynia,podkarpackie
21.4633267489646,50.2877783546081,1811011,Mielec,podkarpackie
21.3261329047584,50.3841377363244,1811022,Borowa,podkarpackie
21.2948149090235,50.3272220617077,1811032,Czermin,podkarpackie
21.3976641126532,50.4102339875522,1811042,Gawłuszowice,podkarpackie
21.4561058628474,50.2942943823069,1811052,Mielec,podkarpackie
21.495360332376,50.4382290364535,1811062,Padew Narodowa,podkarpackie
21.4898407060748,50.204524249273,1811073,Przecław,podkarpackie
21.2670597309125,50.1926532582015,1811083,Radomyśl Wielki,podkarpackie
21.5098135678219,50.3701105403153,1811092,Tuszów Narodowy,podkarpackie
21.2520695926963,50.2681207515931,1811102,Wadowice Górne,podkarpackie
22.4618396135557,50.5002561016284,1812012,Harasiuki,podkarpackie
22.3294540675709,50.5789144235743,1812022,Jarocin,podkarpackie
22.1143609170956,50.3702111572785,1812032,Jeżowe,podkarpackie
22.3744999206963,50.3873603406928,1812042,Krzeszów,podkarpackie
22.1411799917673,50.4811104237373,1812053,Nisko,podkarpackie
22.2368529245727,50.4407635074292,1812063,Rudnik nad Sanem,podkarpackie
22.3131565888109,50.4996558262201,1812073,Ulanów,podkarpackie
22.4345157227815,49.6883488047455,1813012,Bircza,podkarpackie
22.3823835595456,49.8172613607579,1813022,Dubiecko,podkarpackie
22.6905046636386,49.6568945926476,1813032,Fredropol,podkarpackie
22.6287163246594,49.7448087018904,1813042,Krasiczyn,podkarpackie
22.5275007038718,49.8003428211531,1813052,Krzywcza,podkarpackie
22.9127157905973,49.8075221525284,1813062,Medyka,podkarpackie
22.8026537608493,49.8799484506271,1813072,Orły,podkarpackie
22.7416647062614,49.7751732636681,1813082,Przemyśl,podkarpackie
22.9830103794763,49.9009908526565,1813092,Stubno,podkarpackie
22.7819434540439,49.8408898635259,1813102,Żurawica,podkarpackie
22.4995637373085,50.0546635853489,1814011,Przeworsk,podkarpackie
22.7214388254625,50.2610473281742,1814022,Adamówka,podkarpackie
22.3978225071053,50.026507560603,1814032,Gać,podkarpackie
22.3090205974165,49.9129275030923,1814042,Jawornik Polski,podkarpackie
22.398749024645,49.9581009503052,1814053,Kańczuga,podkarpackie
22.4852584434465,50.0632851483095,1814062,Przeworsk,podkarpackie
22.6614748039743,50.1852620007323,1814073,Sieniawa,podkarpackie
22.5431168243337,50.1306569773488,1814082,Tryńcza,podkarpackie
22.5194094421463,49.990165231359,1814092,Zarzecze,podkarpackie
21.7505111465474,50.0159020964818,1815012,Iwierzyce,podkarpackie
21.6105824613119,50.1398625713111,1815022,Ostrów,podkarpackie
21.568918116709,50.0278325250131,1815033,Ropczyce,podkarpackie
21.7183573549153,50.0855416729487,1815043,Sędziszów Małopolski,podkarpackie
21.5929717222908,49.946880878794,1815052,Wielopole Skrzyńskie,podkarpackie
22.2330712783372,49.8120474453417,1816011,Dynów,podkarpackie
22.081223683881,49.876935871938,1816023,Błażowa,podkarpackie
21.8738963043889,49.9931232388989,1816033,Boguchwała,podkarpackie
22.1571015750697,49.9749112871553,1816042,Chmielnik,podkarpackie
22.2293906360399,49.8214290488605,1816052,Dynów,podkarpackie
21.9660634911912,50.1695844551978,1816063,Głogów Małopolski,podkarpackie
22.1915214561625,49.9108228381074,1816072,Hyżne,podkarpackie
22.119680173371,50.3206408377692,1816082,Kamień,podkarpackie
22.110800697188,50.05152569376,1816092,Krasne,podkarpackie
21.963024894003,49.9131559862382,1816102,Lubenia,podkarpackie
22.1309127579965,50.2325965992157,1816113,Sokołów Małopolski,podkarpackie
21.8624877145176,50.0906233614614,1816122,Świlcza,podkarpackie
22.0647031768585,50.1139310146338,1816132,Trzebownisko,podkarpackie
22.0547915792302,49.9559517629634,1816143,Tyczyn,podkarpackie
22.2153994733048,49.5602447694067,1817011,Sanok,podkarpackie
21.9534838308882,49.5930389035656,1817022,Besko,podkarpackie
22.0563287719813,49.4711966015981,1817032,Bukowsko,podkarpackie
22.0637156699272,49.3336586179303,1817042,Komańcza,podkarpackie
22.2019048286052,49.5863220989986,1817052,Sanok,podkarpackie
22.3624354279809,49.5864343831975,1817062,Tyrawa Wołoska,podkarpackie
22.2189317717181,49.4384763387172,1817073,Zagórz,podkarpackie
22.0102701733169,49.5625127962945,1817082,Zarszyn,podkarpackie
22.0302777072361,50.5620734043657,1818011,Stalowa Wola,podkarpackie
21.9753454229516,50.4478694900604,1818022,Bojanów,podkarpackie
22.160048495947,50.604360307426,1818032,Pysznica,podkarpackie
21.9470715576822,50.7149193390113,1818042,Radomyśl nad Sanem,podkarpackie
22.0850434498663,50.7363256434329,1818053,Zaklików,podkarpackie
21.9403963978702,50.636057969779,1818062,Zaleszany,podkarpackie
21.805892410516,49.9392863287347,1819012,Czudec,podkarpackie
21.5703759008944,49.8446634346055,1819022,Frysztak,podkarpackie
21.9173809706822,49.8453405832651,1819032,Niebylec,podkarpackie
21.784405396079,49.85617046556,1819043,Strzyżów,podkarpackie
21.6578875051522,49.8830549595309,1819052,Wiśniowa,podkarpackie
21.5906445614465,50.4592521162011,1820013,Baranów Sandomierski,podkarpackie
21.8290522623761,50.6582927981663,1820022,Gorzyce,podkarpackie
21.8560079108649,50.549054977595,1820032,Grębów,podkarpackie
21.7368092628787,50.4723449124703,1820043,Nowa Dęba,podkarpackie
22.2762702852533,49.3207720138959,1821012,Baligród,podkarpackie
22.3921789986438,49.1807196287679,1821022,Cisna,podkarpackie
22.3411890389909,49.4655457940709,1821033,Lesko,podkarpackie
22.445162759205,49.4828416302783,1821042,Olszanica,podkarpackie
22.4170081368205,49.3437255443736,1821052,Solina,podkarpackie
21.7540965601307,49.692142170187,1861011,Krosno,podkarpackie
22.777137959248,49.7805791405388,1862011,Przemyśl,podkarpackie
21.9958271781663,50.0222133770696,1863011,Rzeszów,podkarpackie
21.7070762692173,50.5846012533044,1864011,Tarnobrzeg,podkarpackie
23.010242587217,53.8476776446113,2001011,Augustów,podlaskie
22.9260979240244,53.8311520037539,2001022,Augustów,podlaskie
22.8131956528491,53.7479732621053,2001032,Bargłów Kościelny,podlaskie
23.4475329534063,53.7529626179636,2001043,Lipsk,podlaskie
23.0060723632462,53.9522557756959,2001052,Nowinka,podlaskie
23.300778190352,53.8737711007478,2001062,Płaska,podlaskie
23.1062710188706,53.7199085905044,2001072,Sztabin,podlaskie
22.9472636857225,53.1282416339746,2002013,Choroszcz,podlaskie
23.2451417967275,53.3145526821449,2002023,Czarna Białostocka,podlaskie
23.0148385603737,53.2325764317688,2002032,Dobrzyniewo Duże,podlaskie
23.6567542740807,53.1208268340883,2002042,Gródek,podlaskie
23.1524034565825,52.9974537894324,2002052,Juchnowiec Kościelny,podlaskie
22.8668635572493,53.005206526246,2002063,Łapy,podlaskie
23.6893843321633,53.0058557735731,2002073,Michałowo,podlaskie
22.8239982003558,52.9062474280343,2002082,Poświętne,podlaskie
23.3473780281999,53.1911428750667,2002093,Supraśl,podlaskie
23.0017329761221,52.9412592903478,2002103,Suraż,podlaskie
23.0129083559912,53.0309328936368,2002112,Turośń Kościelna,podlaskie
22.7582776924143,53.1896503391934,2002123,Tykocin,podlaskie
23.1887934743344,53.225768234446,2002133,Wasilków,podlaskie
23.3346983135595,53.0125748344194,2002143,Zabłudów,podlaskie
22.570606993699,53.1669702601656,2002152,Zawady,podlaskie
23.1908813842929,52.7652101264967,2003011,Bielsk Podlaski,podlaskie
22.8391064501506,52.7628895892539,2003021,Brańsk,podlaskie
23.185071818805,52.7927887668837,2003032,Bielsk Podlaski,podlaskie
23.0514985016292,52.6357322819435,2003042,Boćki,podlaskie
22.8488312879559,52.7408951252605,2003052,Brańsk,podlaskie
23.2896367655675,52.6757622914003,2003062,Orla,podlaskie
22.7123198871156,52.7232159409101,2003072,Rudka,podlaskie
22.9764623112364,52.8483231236695,2003082,Wyszki,podlaskie
22.4550582052856,53.6401082916853,2004011,Grajewo,podlaskie
22.5170460441859,53.5770378610509,2004022,Grajewo,podlaskie
22.4438747104051,53.4245030871767,2004032,Radziłów,podlaskie
22.6519875319872,53.6783758026315,2004043,Rajgród,podlaskie
22.2839791634904,53.5666515225977,2004053,Szczuczyn,podlaskie
22.3438300444451,53.4973171594328,2004062,Wąsosz,podlaskie
23.5689343731918,52.7354861809275,2005011,Hajnówka,podlaskie
23.8075682790436,52.7105319834372,2005022,Białowieża,podlaskie
23.3471606451617,52.5043728763144,2005032,Czeremcha,podlaskie
23.427227578685,52.801205339697,2005042,Czyże,podlaskie
23.4769319922301,52.6378799759079,2005052,Dubicze Cerkiewne,podlaskie
23.6013725918599,52.7177140178752,2005062,Hajnówka,podlaskie
23.3318041895661,52.5827203922927,2005073,Kleszczele,podlaskie
23.5034209764581,52.9087991478101,2005082,Narew,podlaskie
23.7726155693266,52.8488033302281,2005092,Narewka,podlaskie
21.9336086224901,53.4016884670424,2006011,Kolno,podlaskie
22.1677074380759,53.4746196704231,2006022,Grabowo,podlaskie
21.9438742766169,53.4287916888291,2006032,Kolno,podlaskie
21.9995177976716,53.3046231774695,2006042,Mały Płock,podlaskie
22.1555722234741,53.3651986332228,2006053,Stawiski,podlaskie
21.7190044063384,53.4077264207314,2006062,Turośl,podlaskie
22.3481401363146,53.2977820017645,2007013,Jedwabne,podlaskie
22.1025849988813,53.127826615684,2007022,Łomża,podlaskie
21.8071418367061,53.1426980531028,2007032,Miastkowo,podlaskie
21.8939972909719,53.2161120026559,2007043,Nowogród,podlaskie
22.1706985198554,53.2137791494672,2007052,Piątnica,podlaskie
22.3104748242103,53.3721344642926,2007062,Przytuły,podlaskie
21.9655233170448,53.0580651019336,2007072,Śniadowo,podlaskie
22.3526605945455,53.1969313140875,2007082,Wizna,podlaskie
21.7595279760107,53.2602690207502,2007092,Zbójna,podlaskie
22.7546773795792,53.5323599811921,2008013,Goniądz,podlaskie
23.0331238832569,53.3921500400095,2008022,Jasionówka,podlaskie
22.9587178744465,53.5027329017509,2008032,Jaświły,podlaskie
22.9520096057654,53.3333989247582,2008043,Knyszyn,podlaskie
22.8269597890357,53.2719325470458,2008052,Krypno,podlaskie
22.7971232158372,53.3986306186004,2008063,Mońki,podlaskie
22.5988820199107,53.3096789853702,2008072,Trzcianne,podlaskie
23.3458818812589,54.1091544007901,2009011,Sejny,podlaskie
23.3287634633883,53.9920894449986,2009022,Giby,podlaskie
23.1896958773674,54.1119241914983,2009032,Krasnopol,podlaskie
23.2308715174488,54.2275487465799,2009042,Puńsk,podlaskie
23.4049521974369,54.1178217976035,2009052,Sejny,podlaskie
22.8667123887932,52.4209893898115,2010011,Siemiatycze,podlaskie
22.6410102888945,52.4593840140696,2010023,Drohiczyn,podlaskie
22.9186691865883,52.5618783189259,2010032,Dziadkowice,podlaskie
22.7543565777418,52.5953694726915,2010042,Grodzisk,podlaskie
23.1013552472485,52.3536050266325,2010052,Mielnik,podlaskie
23.1392304893109,52.5280194924135,2010062,Milejczyce,podlaskie
23.1340015188316,52.4427386545322,2010072,Nurzec-Stacja,podlaskie
22.5614989738854,52.5687403282013,2010082,Perlejewo,podlaskie
22.8563203947182,52.4539435456495,2010092,Siemiatycze,podlaskie
23.3153699096592,53.638627802847,2011013,Dąbrowa Białostocka,podlaskie
23.2804134381647,53.451936156826,2011022,Janów,podlaskie
23.1243029527578,53.4346136328019,2011032,Korycin,podlaskie
23.7684521494779,53.2174153383965,2011043,Krynki,podlaskie
23.6112524249764,53.5026760405221,2011052,Kuźnica,podlaskie
23.520910018261,53.6531905103197,2011062,Nowy Dwór,podlaskie
23.4574113710026,53.5404727942181,2011072,Sidra,podlaskie
23.4912852238753,53.3894237886632,2011083,Sokółka,podlaskie
23.1234430500426,53.5835341863918,2011093,Suchowola,podlaskie
23.6166218835901,53.291564769055,2011102,Szudziałowo,podlaskie
22.7006066663172,54.0890843617113,2012012,Bakałarzewo,podlaskie
22.6248916958721,54.1825422202697,2012022,Filipów,podlaskie
22.896316433313,54.2170909052692,2012032,Jeleniewo,podlaskie
22.7125237952572,54.2395977685885,2012042,Przerośl,podlaskie
22.7868941232742,53.9945697418934,2012052,Raczki,podlaskie
22.9646844776856,54.3178806012274,2012062,Rutka-Tartak,podlaskie
22.9563985030616,54.0888246215132,2012072,Suwałki,podlaskie
23.0631399718174,54.2292378405073,2012082,Szypliszki,podlaskie
22.857662882355,54.3412923649962,2012092,Wiżajny,podlaskie
22.509973900175,52.9255165112496,2013011,Wysokie Mazowieckie,podlaskie
22.5651572539508,52.6601583962518,2013023,Ciechanowiec,podlaskie
22.3518471028961,52.8252567904085,2013033,Czyżew,podlaskie
22.5404980072225,52.7583287619311,2013042,Klukowo,podlaskie
22.6660675858925,53.0846563525619,2013052,Kobylin-Borzymy,podlaskie
22.517917711258,53.0059833011071,2013062,Kulesze Kościelne,podlaskie
22.6923463837763,52.8674593579175,2013072,Nowe Piekuty,podlaskie
22.7294770053173,53.01048474407,2013082,Sokoły,podlaskie
22.5580157897234,52.8415169676022,2013093,Szepietowo,podlaskie
22.4861809906582,52.9307451263428,2013102,Wysokie Mazowieckie,podlaskie
22.2456881240294,52.9772570820763,2014011,Zambrów,podlaskie
22.3604859500234,53.0236080688561,2014022,Kołaki Kościelne,podlaskie
22.4380904298209,53.108964708052,2014032,Rutki,podlaskie
22.0992711191478,52.9043128185825,2014042,Szumowo,podlaskie
22.1940619061176,52.9851401552495,2014052,Zambrów,podlaskie
23.1588145297235,53.132219825229,2061011,Białystok,podlaskie
22.0584504245061,53.1743473858322,2062011,Łomża,podlaskie
22.9317116078885,54.0999414982218,2063011,Suwałki,podlaskie
17.364652176178,54.2040644139479,2201012,Borzytuchom,pomorskie
17.4887997973263,54.1642361479582,2201023,Bytów,pomorskie
17.5775390597875,54.3376657632392,2201032,Czarna Dąbrówka,pomorskie
17.2464544686738,54.2223332230768,2201042,Kołczygłowy,pomorskie
17.3675910657514,53.990255361404,2201052,Lipnica,pomorskie
16.9986836294389,54.0425460267793,2201063,Miastko,pomorskie
17.6796316983406,54.2066625715013,2201072,Parchowo,pomorskie
17.5947800768219,54.0892058293095,2201082,Studzienice,pomorskie
17.0779141787647,54.2006675799019,2201092,Trzebielino,pomorskie
17.2999469492599,54.1006200227737,2201102,Tuchomie,pomorskie
17.5674850702144,53.699776194461,2202011,Chojnice,pomorskie
17.6753883159038,53.9042939234008,2202023,Brusy,pomorskie
17.5798046359871,53.7292973783802,2202032,Chojnice,pomorskie
17.9150005761341,53.7949550020303,2202043,Czersk,pomorskie
17.3898488286041,53.8734296074251,2202052,Konarzyny,pomorskie
